### multi,format,version,tunes
ymxs,1,1

### tune,title,composer,writer,rate,frames,repeat
Synergy Credits Screen.,Scavenger / Synergy,ym-to-ymxs,50,5377,0

### source,name,repeat
square 15,0

### value,row,value
0,15
1,0

### source,name,repeat
square 13,0

### value,row,value
0,13
1,0

### source,name,repeat
square 14,0

### value,row,value
0,14
1,0

### source,name,repeat
square 12,0

### value,row,value
0,12
1,0

### source,name,repeat
square 11,0

### value,row,value
0,11
1,0

### source,name,repeat
square 10,0

### value,row,value
0,10
1,0

### source,name,repeat
square 9,0

### value,row,value
0,9
1,0

### source,name,repeat
square 8,0

### value,row,value
0,8
1,0

### source,name,repeat
square 7,0

### value,row,value
0,7
1,0

### row,row,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13
3540,244,3,127,,,,,,16,,,63,0,
3541,232,7,250,1,255,5,18,,,,,126,,
3542,,,,,237,,0,,,,,,,
3543,,,,,218,,13,,,,,,,
3544,,,,,206,,1,,0,,,225,234,
3545,,,,,,,,,,,,,246,
3546,168,3,123,,218,,20,48,15,,,20,2,
3547,,,63,,237,,0,56,,,,0,150,
3548,8,4,213,0,255,,18,,,,,18,162,
3549,88,,,,11,6,30,,13,,,30,174,
3550,232,,,,,,,,,,,,186,
3551,120,5,,,255,5,18,,,,,18,198,
3552,168,3,123,1,237,,20,48,15,,,20,210,
3553,,,63,,218,,13,56,,,,237,222,
3554,8,4,213,0,206,,1,,,,,225,234,
3555,88,,,,,,,,13,,,,246,
3556,232,,,,218,,13,,,,,237,2,
3557,120,5,,,237,,0,,,,,0,150,
3558,246,2,127,,255,,18,57,16,,,47,0,
3559,237,5,250,1,11,6,30,,,,,94,,
3561,,,,,255,5,18,,,,,,,
3562,,,,,237,,0,,0,,,0,210,
3563,,,,,218,,13,,,,,237,222,
3564,,,127,0,206,,1,,16,,,94,0,
3565,217,11,250,1,,,,,,,,189,,
3566,,,,,218,,13,,,,,,,
3567,,,,,237,,0,,,,,,,
3568,,,,,255,,18,,0,,,18,162,
3569,,,,,11,6,30,,,,,30,174,
3570,237,5,123,,,,,,16,,,94,0,
3571,217,11,63,,255,5,18,,,,,189,,
3572,,,213,0,237,,0,,,,,,,
3573,,,,,218,,13,,,,,,,
3574,,,,,206,,1,,0,,,225,234,
3575,,,,,,,,,,,,,246,
3576,246,2,112,4,218,,16,41,16,15,,47,0,
3577,237,5,68,2,237,,0,57,,,,94,,
3578,,,128,,255,,12,41,,,,,,
3579,,,208,,11,6,13,,,,,,,
3580,,,212,,,,30,57,0,14,,30,186,
3581,,,192,3,255,5,18,,,13,,18,198,
3582,,,127,0,237,,0,,16,,,94,0,
3583,217,11,250,1,218,,13,,,,,189,,
3584,,,,,206,,1,,,,,,,
3586,,,,,218,,13,,0,,,237,2,
3587,,,,,237,,0,,,,,0,150,
3588,168,3,123,,255,,20,48,15,,,20,162,
3589,,,63,,11,6,30,56,,,,30,174,
3590,8,4,213,0,,,,,,,,,186,
3591,88,,,,255,5,18,,13,,,18,198,
3592,232,,,,237,,0,,,,,0,210,
3593,120,5,,,218,,13,,,,,237,222,
3594,246,2,84,,206,,1,57,16,,,47,0,
3595,237,5,82,1,,,,,,,,94,,
3596,,,,,218,,13,,,,,,,
3597,,,,,237,,0,,,,,,,
3598,,,,,255,,18,,0,,,18,162,
3599,,,,,11,6,30,,,,,30,174,
3600,,,95,0,237,5,0,,16,,,94,0,
3601,217,11,123,1,226,,,,,,,189,,
3602,,,,,215,,,,,,,,,
3603,,,,,204,,,,,,,,,
3604,,,,,193,,,,0,,,0,178,
3605,,,,,182,,,,,,,,,
3606,237,5,,,171,,,,16,,,94,0,
3607,217,11,63,,160,,,,,,,189,,
3608,,,213,0,149,,,,,,,,,
3609,,,,,138,,,,,,,,,
3610,,,,,127,,,,0,,,0,82,
3611,,,,,116,,,,,,,,,
3612,168,3,127,,105,,20,48,15,,,20,178,
3613,,,250,1,94,,0,56,,,,0,,
3614,8,4,,,83,,,,,,,,,
3615,88,,,,72,,,,13,,,,,
3616,232,,,,61,,,,,,,,,
3617,120,5,,,50,,,,,,,,,
3618,246,2,95,0,39,,,57,16,,,47,0,
3619,237,5,123,1,28,,,,,,,94,,
3620,,,,,17,,,,,,,,,
3621,,,,,6,,,,,,,,,
3622,,,,,251,4,,,0,,,0,114,
3623,,,,,240,,,,,,,,,
3624,252,4,112,4,229,,16,41,16,15,,79,0,
3625,247,9,68,2,218,,0,57,,,,159,,
3626,,,128,,207,,12,41,,,,,,
3627,,,208,,196,,13,,,,,,,
3628,,,212,,185,,0,57,0,14,,0,178,
3629,,,192,3,174,,,,,13,,,,
3630,168,3,123,1,163,,20,48,15,,,20,50,
3631,,,63,,152,,0,56,,,,0,,
3632,8,4,213,0,141,,,,,,,,,
3633,88,,,,130,,,,13,,,,,
3634,232,,,,119,,,,,,,,,
3635,120,5,,,108,,,,,,,,,
3636,112,4,127,,97,,,57,16,,,71,0,
3637,224,8,250,1,86,,,,,,,142,,
3638,,,,,75,,,,,,,,,
3639,,,,,64,,,,,,,,,
3640,,,,,53,,,,0,,,0,178,
3641,,,,,42,,,,,,,,,
3642,56,2,123,,31,,,,16,,,35,0,
3643,112,4,63,,20,,,,,,,71,,
3644,,,213,0,9,,,,,,,,,
3645,,,,,254,3,,,,,,,,
3646,,,,,243,,,,0,,,0,114,
3647,,,,,232,,,,,,,,,
3648,168,3,222,1,188,,20,48,15,,,20,178,
3649,,,123,,,,0,56,,,,0,,
3650,8,4,213,0,,,,,,,,,,
3651,88,,,,,,,,13,,,,,
3652,232,,,,,,,,,,,,,
3653,120,5,,,,,,,,,,,,
3654,222,1,80,,,,,57,16,,,29,0,
3655,188,3,63,1,,,,,,,,59,,
3658,,,,,,,,,0,,,0,114,
3660,,,127,0,,,,,16,,,59,0,
3661,119,7,250,1,,,,,,,,119,,
3664,,,,,,,,,0,,,0,178,
3666,188,3,222,,,,,,16,,,59,0,
3667,119,7,123,,,,,,,,,119,,
3668,,,213,0,,,,,,,,,,
3670,,,,,,,,,0,,,0,146,
3672,222,1,112,4,218,,16,41,16,15,,29,0,
3673,188,3,68,2,206,,18,57,,,,59,,
3674,,,128,,188,,12,41,,,,,,
3675,,,208,,169,,13,,,,,,,
3676,,,212,,157,,1,57,0,14,,225,234,
3677,,,192,3,,,,,,13,,,246,
3678,,,127,0,169,,13,,16,,,59,0,
3679,119,7,250,1,188,,0,,,,,119,,
3680,,,,,206,,18,,,,,,,
3681,,,,,218,,30,,,,,,,
3682,,,,,,,,,0,,,30,186,
3683,,,,,206,,18,,,,,18,198,
3684,168,3,222,,188,,20,48,15,,,20,210,
3685,,,123,,169,,13,56,,,,237,222,
3686,8,4,213,0,157,,1,,,,,225,234,
3687,88,,,,,,,,13,,,,246,
3688,232,,,,169,,13,,,,,237,2,
3689,120,5,,,188,,0,,,,,0,150,
3690,222,1,84,,206,,18,57,16,,,29,0,
3691,188,3,82,1,218,,30,,,,,59,,
3693,,,,,206,,18,,,,,,,
3694,,,,,188,,0,,0,,,0,210,
3695,,,,,169,,13,,,,,237,222,
3696,,,95,0,157,,1,,16,,,59,0,
3697,119,7,123,1,,,,,,,,119,,
3698,,,,,169,,13,,,,,,,
3699,,,,,188,,0,,,,,,,
3700,,,,,206,,18,,0,,,18,162,
3701,,,,,218,,30,,,,,30,174,
3702,222,1,222,,,,,,16,,,29,0,
3703,188,3,123,,206,,18,,,,,59,,
3704,,,213,0,188,,0,,,,,,,
3705,,,,,169,,13,,,,,,,
3706,,,,,157,,1,,0,,,225,234,
3707,,,,,,,,,,,,,246,
3708,168,,127,,169,,20,48,15,,,20,2,
3709,,,250,1,188,,0,56,,,,0,150,
3710,8,4,,,206,,18,,,,,18,162,
3711,88,,,,218,,30,,13,,,30,174,
3712,232,,,,,,,,,,,,186,
3713,120,5,,,206,,18,,,,,18,198,
3714,188,3,95,0,188,,0,57,16,,,59,0,
3715,119,7,123,1,169,,13,,,,,119,,
3716,,,,,157,,1,,,,,,,
3718,,,,,169,,13,,0,,,237,2,
3719,,,,,188,,0,,,,,0,150,
3720,222,1,112,4,206,,16,41,16,15,,29,0,
3721,188,3,68,2,218,,30,57,,,,59,,
3722,,,128,,,,12,41,,,,,,
3723,,,208,,206,,13,,,,,,,
3724,,,212,,188,,0,57,0,14,,0,210,
3725,,,192,3,169,,13,,,13,,237,222,
3726,,,222,1,157,,1,,16,,,59,0,
3727,119,7,123,,,,,,,,,119,,
3728,,,213,0,169,,13,,,,,,,
3729,,,,,188,,0,,,,,,,
3730,,,,,206,,18,,0,,,18,162,
3731,,,,,218,,30,,,,,30,174,
3732,188,3,127,,,,,,16,,,59,0,
3733,119,7,250,1,206,,18,,,,,119,,
3734,,,,,188,,0,,,,,,,
3735,,,,,169,,13,,,,,,,
3736,,,,,157,,1,,0,,,225,234,
3737,,,,,,,,,,,,,246,
3738,168,3,222,,169,,20,48,15,,,20,2,
3739,,,123,,188,,0,56,,,,0,150,
3740,8,4,213,0,206,,18,,,,,18,162,
3741,88,,,,218,,30,,13,,,30,174,
3742,232,,,,,,,,,,,,186,
3743,120,5,,,206,,18,,,,,18,198,
3744,168,3,222,1,188,,20,48,15,,,20,178,
3745,,,123,,,,0,56,,,,0,,
3746,8,4,239,0,,,,,,,,,,
3747,88,,,,,,,,13,,,,,
3748,232,,,,,,,,,,,,,
3749,120,5,,,,,,,,,,,,
3750,119,7,127,,,,,57,16,,,119,0,
3751,238,14,250,1,,,,,,,,238,,
3754,,,,,,,,,0,,,0,114,
3756,188,3,127,0,,,,,16,,,59,0,
3757,119,7,250,1,,,,,,,,119,,
3760,,,,,,,,,0,,,0,178,
3762,,,222,,,,,,16,,,119,0,
3763,238,14,123,,,,,,,,,238,,
3764,,,239,0,,,,,,,,,,
3766,,,,,,,,,0,,,0,146,
3768,188,3,112,4,,,16,41,16,15,,59,0,
3769,119,7,68,2,169,,13,57,,,,119,,
3770,,,128,,157,,12,41,,,,,,
3771,,,208,,,,13,,,,,,,
3772,,,212,,169,,,57,0,14,,237,2,
3773,,,192,3,188,,0,,,13,,0,150,
3774,,,127,0,206,,18,,16,,,119,0,
3775,238,14,250,1,218,,30,,,,,238,,
3777,,,,,206,,18,,,,,,,
3778,,,,,188,,0,,0,,,0,210,
3779,,,,,169,,13,,,,,237,222,
3780,168,3,222,,157,,20,48,15,,,20,234,
3781,,,123,,,,1,56,,,,225,246,
3782,8,4,239,0,169,,13,,,,,237,2,
3783,88,,,,188,,0,,13,,,0,150,
3784,232,,,,206,,18,,,,,18,162,
3785,120,5,,,218,,30,,,,,30,174,
3786,188,3,84,,,,,57,16,,,59,0,
3787,119,7,82,1,206,,18,,,,,119,,
3788,,,,,188,,0,,,,,,,
3789,,,,,169,,13,,,,,,,
3790,,,,,157,,1,,0,,,225,234,
3791,,,,,,,,,,,,,246,
3792,,,95,0,83,,0,,16,,,119,0,
3793,238,14,123,1,,,,,,,,238,,
3796,,,,,,,,,0,,,0,178,
3798,188,3,222,,,,,,16,,,59,0,
3799,119,7,123,,,,,,,,,119,,
3800,,,239,0,,,,,,,,,,
3802,,,,,,,,,0,,,0,82,
3804,168,3,127,,,,20,48,15,,,20,178,
3805,,,250,1,,,0,56,,,,0,,
3806,8,4,,,,,,,,,,,,
3807,88,,,,,,,,13,,,,,
3808,232,,,,,,,,,,,,,
3809,120,5,,,,,,,,,,,,
3810,49,4,95,0,64,,13,57,16,,,67,0,
3811,97,8,123,1,83,,0,,,,,134,,
3812,,,,,101,,18,,,,,,,
3813,,,,,113,,30,,,,,,,
3814,,,,,,,,,0,,,30,186,
3815,,,,,101,,18,,,,,18,198,
3816,188,3,112,4,83,,16,41,16,15,,59,0,
3817,119,7,68,2,64,,13,57,,,,119,,
3818,,,128,,52,,12,41,,,,,,
3819,,,208,,,,13,,,,,,,
3820,,,212,,64,,,57,0,14,,237,2,
3821,,,192,3,83,,0,,,13,,0,150,
3822,168,3,222,1,101,,20,48,15,,,20,162,
3823,,,123,,113,,30,56,,,,30,174,
3824,8,4,239,0,,,,,,,,,186,
3825,88,,,,101,,18,,13,,,18,198,
3826,232,,,,83,,0,,,,,0,210,
3827,120,5,,,64,,13,,,,,237,222,
3828,188,3,127,,52,,1,57,16,,,59,0,
3829,119,7,250,1,,,,,,,,119,,
3830,,,,,64,,13,,,,,,,
3831,,,,,83,,0,,,,,,,
3832,,,,,101,,18,,0,,,18,162,
3833,,,,,113,,30,,,,,30,174,
3834,,,222,,,,,,16,,,119,0,
3835,238,14,123,,101,,18,,,,,238,,
3836,,,239,0,83,,0,,,,,,,
3837,,,,,64,,13,,,,,,,
3838,,,,,52,,1,,0,,,225,234,
3839,,,,,,,,,,,,,246,
3840,168,3,123,1,237,5,20,48,15,,,20,178,
3841,,,63,,,,0,56,,,,0,,
3842,8,4,213,0,,,,,,,,,,
3843,88,,,,,,,,13,,,,,
3844,232,,,,,,,,,,,,,
3845,120,5,,,,,,,,,,,,
3846,246,2,80,,,,,57,16,,,47,0,
3847,237,5,63,1,,,,,,,,94,,
3850,,,,,,,,,0,,,0,114,
3852,,,127,0,,,,,16,,,94,0,
3853,217,11,250,1,,,,,,,,189,,
3856,,,,,,,,,0,,,0,178,
3858,237,5,123,,,,,,16,,,94,0,
3859,217,11,63,,,,,,,,,189,,
3860,,,213,0,,,,,,,,,,
3862,,,,,,,,,0,,,0,146,
3864,246,2,112,4,218,,16,41,16,15,,47,0,
3865,237,5,68,2,237,,0,57,,,,94,,
3866,,,128,,255,,12,41,,,,,,
3867,,,208,,11,6,13,,,,,,,
3868,,,212,,,,30,57,0,14,,30,186,
3869,,,192,3,255,5,18,,,13,,18,198,
3870,,,127,0,237,,0,,16,,,94,0,
3871,217,11,250,1,218,,13,,,,,189,,
3872,,,,,206,,1,,,,,,,
3874,,,,,218,,13,,0,,,237,2,
3875,,,,,237,,0,,,,,0,150,
3876,168,3,123,,255,,20,48,15,,,20,162,
3877,,,63,,11,6,30,56,,,,30,174,
3878,8,4,213,0,,,,,,,,,186,
3879,88,,,,255,5,18,,13,,,18,198,
3880,232,,,,237,,0,,,,,0,210,
3881,120,5,,,218,,13,,,,,237,222,
3882,246,2,84,,206,,1,57,16,,,47,0,
3883,237,5,82,1,,,,,,,,94,,
3884,,,,,218,,13,,,,,,,
3885,,,,,237,,0,,,,,,,
3886,,,,,255,,18,,0,,,18,162,
3887,,,,,11,6,30,,,,,30,174,
3888,,,95,0,,,,,16,,,94,0,
3889,217,11,123,1,255,5,18,,,,,189,,
3890,,,,,237,,0,,,,,,,
3891,,,,,218,,13,,,,,,,
3892,,,,,206,,1,,0,,,225,234,
3893,,,,,,,,,,,,,246,
3894,237,5,,,218,,13,,16,,,94,0,
3895,217,11,63,,237,,0,,,,,189,,
3896,,,213,0,255,,18,,,,,,,
3897,,,,,11,6,30,,,,,,,
3898,,,,,,,,,0,,,30,186,
3899,,,,,255,5,18,,,,,18,198,
3900,168,3,127,,237,,20,48,15,,,20,210,
3901,,,250,1,218,,13,56,,,,237,222,
3902,8,4,,,206,,1,,,,,225,234,
3903,88,,,,,,,,13,,,,246,
3904,232,,,,218,,13,,,,,237,2,
3905,120,5,,,237,,0,,,,,0,150,
3906,237,,95,0,255,,18,57,16,,,94,0,
3907,217,11,123,1,11,6,30,,,,,189,,
3909,,,,,255,5,18,,,,,,,
3910,,,,,237,,0,,0,,,0,210,
3911,,,,,218,,13,,,,,237,222,
3912,246,2,112,4,206,,16,41,16,15,,47,0,
3913,237,5,68,2,,,1,57,,,,94,,
3914,,,128,,218,,12,41,,,,,,
3915,,,208,,237,,13,,,,,,,
3916,,,212,,255,,18,57,0,14,,18,162,
3917,,,192,3,11,6,30,,,13,,30,174,
3918,83,3,123,1,,,,,16,,,53,0,
3919,167,6,63,,255,5,18,,,,,106,,
3920,,,213,0,237,,0,,,,,,,
3921,,,,,218,,13,,,,,,,
3922,,,,,206,,1,,0,,,225,234,
3923,,,,,,,,,,,,,246,
3924,244,3,127,,218,,13,,16,,,63,0,
3925,232,7,250,1,237,,0,,,,,126,,
3926,,,,,255,,18,,,,,,,
3927,,,,,11,6,30,,,,,,,
3928,,,,,,,,,0,,,30,186,
3929,,,,,255,5,18,,,,,18,198,
3930,168,3,123,,237,,20,48,15,,,20,210,
3931,,,63,,218,,13,56,,,,237,222,
3932,8,4,213,0,206,,1,,,,,225,234,
3933,88,,,,,,,,13,,,,246,
3934,232,,,,218,,13,,,,,237,2,
3935,120,5,,,237,,0,,,,,0,150,
3936,168,3,123,1,255,,20,48,15,,,20,162,
3937,,,63,,11,6,30,56,,,,30,174,
3938,8,4,213,0,,,,,,,,,186,
3939,88,,,,255,5,18,,13,,,18,198,
3940,232,,,,237,,0,,,,,0,210,
3941,120,5,,,218,,13,,,,,237,222,
3942,246,2,127,,206,,1,57,16,,,47,0,
3943,237,5,250,1,,,,,,,,94,,
3944,,,,,218,,13,,,,,,,
3945,,,,,237,,0,,,,,,,
3946,,,,,255,,18,,0,,,18,162,
3947,,,,,11,6,30,,,,,30,174,
3948,,,127,0,,,,,16,,,94,0,
3949,217,11,250,1,255,5,18,,,,,189,,
3950,,,,,237,,0,,,,,,,
3951,,,,,218,,13,,,,,,,
3952,,,,,206,,1,,0,,,225,234,
3953,,,,,,,,,,,,,246,
3954,237,5,123,,218,,13,,16,,,94,0,
3955,217,11,63,,237,,0,,,,,189,,
3956,,,213,0,255,,18,,,,,,,
3957,,,,,11,6,30,,,,,,,
3958,,,,,,,,,0,,,30,186,
3959,,,,,255,5,18,,,,,18,198,
3960,246,2,112,4,237,,16,41,16,15,,47,0,
3961,237,5,68,2,218,,13,57,,,,94,,
3962,,,128,,206,,12,41,,,,,,
3963,,,208,,,,13,,,,,,,
3964,,,212,,218,,,57,0,14,,237,2,
3965,,,192,3,237,,0,,,13,,0,150,
3966,,,127,0,255,,18,,16,,,94,0,
3967,217,11,250,1,11,6,30,,,,,189,,
3969,,,,,255,5,18,,,,,,,
3970,,,,,237,,0,,0,,,0,210,
3971,,,,,218,,13,,,,,237,222,
3972,168,3,123,,206,,20,48,15,,,20,234,
3973,,,63,,,,1,56,,,,225,246,
3974,8,4,213,0,218,,13,,,,,237,2,
3975,88,,,,237,,0,,13,,,0,150,
3976,232,,,,255,,18,,,,,18,162,
3977,120,5,,,11,6,30,,,,,30,174,
3978,246,2,84,,,,,57,16,,,47,0,
3979,237,5,82,1,255,5,18,,,,,94,,
3980,,,,,237,,0,,,,,,,
3981,,,,,218,,13,,,,,,,
3982,,,,,206,,1,,0,,,225,234,
3983,,,,,,,,,,,,,246,
3984,,,95,0,237,,0,,16,,,94,0,
3985,217,11,123,1,226,,,,,,,189,,
3986,,,,,215,,,,,,,,,
3987,,,,,204,,,,,,,,,
3988,,,,,193,,,,0,,,0,178,
3989,,,,,182,,,,,,,,,
3990,237,5,,,171,,,,16,,,94,0,
3991,217,11,63,,160,,,,,,,189,,
3992,,,213,0,149,,,,,,,,,
3993,,,,,138,,,,,,,,,
3994,,,,,127,,,,0,,,0,82,
3995,,,,,116,,,,,,,,,
3996,168,3,127,,105,,20,48,15,,,20,178,
3997,,,250,1,94,,0,56,,,,0,,
3998,8,4,,,83,,,,,,,,,
3999,88,,,,72,,,,13,,,,,
4000,232,,,,61,,,,,,,,,
4001,120,5,,,50,,,,,,,,,
4002,246,2,95,0,39,,,57,16,,,47,0,
4003,237,5,123,1,28,,,,,,,94,,
4004,,,,,17,,,,,,,,,
4005,,,,,6,,,,,,,,,
4006,,,,,251,4,,,0,,,0,114,
4007,,,,,240,,,,,,,,,
4008,252,4,112,4,229,,16,41,16,15,,79,0,
4009,247,9,68,2,218,,0,57,,,,159,,
4010,,,128,,207,,12,41,,,,,,
4011,,,208,,196,,13,,,,,,,
4012,,,212,,185,,0,57,0,14,,0,178,
4013,,,192,3,174,,,,,13,,,,
4014,168,3,123,1,163,,20,48,15,,,20,50,
4015,,,63,,152,,0,56,,,,0,,
4016,8,4,213,0,141,,,,,,,,,
4017,88,,,,130,,,,13,,,,,
4018,232,,,,119,,,,,,,,,
4019,120,5,,,108,,,,,,,,,
4020,112,4,127,,97,,,57,16,,,71,0,
4021,224,8,250,1,86,,,,,,,142,,
4022,,,,,75,,,,,,,,,
4023,,,,,64,,,,,,,,,
4024,,,,,53,,,,0,,,0,178,
4025,,,,,42,,,,,,,,,
4026,56,2,123,,31,,,,16,,,35,0,
4027,112,4,63,,20,,,,,,,71,,
4028,,,213,0,9,,,,,,,,,
4029,,,,,254,3,,,,,,,,
4030,,,,,243,,,,0,,,0,114,
4031,,,,,232,,,,,,,,,
4032,168,3,222,1,188,,20,48,15,,,20,178,
4033,,,123,,,,0,56,,,,0,,
4034,8,4,213,0,,,,,,,,,,
4035,88,,,,,,,,13,,,,,
4036,232,,,,,,,,,,,,,
4037,120,5,,,,,,,,,,,,
4038,222,1,80,,,,,57,16,,,29,0,
4039,188,3,63,1,,,,,,,,59,,
4042,,,,,,,,,0,,,0,114,
4044,,,127,0,,,,,16,,,59,0,
4045,119,7,250,1,,,,,,,,119,,
4048,,,,,,,,,0,,,0,178,
4050,188,3,222,,,,,,16,,,59,0,
4051,119,7,123,,,,,,,,,119,,
4052,,,213,0,,,,,,,,,,
4054,,,,,,,,,0,,,0,146,
4056,222,1,112,4,169,,16,41,16,15,,29,0,
4057,188,3,68,2,188,,0,57,,,,59,,
4058,,,128,,206,,12,41,,,,,,
4059,,,208,,218,,13,,,,,,,
4060,,,212,,,,30,57,0,14,,30,186,
4061,,,192,3,206,,18,,,13,,18,198,
4062,,,127,0,188,,0,,16,,,59,0,
4063,119,7,250,1,169,,13,,,,,119,,
4064,,,,,157,,1,,,,,,,
4066,,,,,169,,13,,0,,,237,2,
4067,,,,,188,,0,,,,,0,150,
4068,168,3,222,,206,,20,48,15,,,20,162,
4069,,,123,,218,,30,56,,,,30,174,
4070,8,4,213,0,,,,,,,,,186,
4071,88,,,,206,,18,,13,,,18,198,
4072,232,,,,188,,0,,,,,0,210,
4073,120,5,,,169,,13,,,,,237,222,
4074,222,1,84,,157,,1,57,16,,,29,0,
4075,188,3,82,1,,,,,,,,59,,
4076,,,,,169,,13,,,,,,,
4077,,,,,188,,0,,,,,,,
4078,,,,,206,,18,,0,,,18,162,
4079,,,,,218,,30,,,,,30,174,
4080,,,95,0,,,,,16,,,59,0,
4081,119,7,123,1,206,,18,,,,,119,,
4082,,,,,188,,0,,,,,,,
4083,,,,,169,,13,,,,,,,
4084,,,,,157,,1,,0,,,225,234,
4085,,,,,,,,,,,,,246,
4086,222,1,222,,169,,13,,16,,,29,0,
4087,188,3,123,,188,,0,,,,,59,,
4088,,,213,0,206,,18,,,,,,,
4089,,,,,218,,30,,,,,,,
4090,,,,,,,,,0,,,30,186,
4091,,,,,206,,18,,,,,18,198,
4092,168,,127,,188,,20,48,15,,,20,210,
4093,,,250,1,169,,13,56,,,,237,222,
4094,8,4,,,157,,1,,,,,225,234,
4095,88,,,,,,,,13,,,,246,
4096,232,,,,169,,13,,,,,237,2,
4097,120,5,,,188,,0,,,,,0,150,
4098,188,3,95,0,206,,18,57,16,,,59,0,
4099,119,7,123,1,218,,30,,,,,119,,
4101,,,,,206,,18,,,,,,,
4102,,,,,188,,0,,0,,,0,210,
4103,,,,,169,,13,,,,,237,222,
4104,222,1,112,4,157,,16,41,16,15,,29,0,
4105,188,3,68,2,,,1,57,,,,59,,
4106,,,128,,169,,12,41,,,,,,
4107,,,208,,188,,13,,,,,,,
4108,,,212,,206,,18,57,0,14,,18,162,
4109,,,192,3,218,,30,,,13,,30,174,
4110,,,222,1,,,,,16,,,59,0,
4111,119,7,123,,206,,18,,,,,119,,
4112,,,213,0,188,,0,,,,,,,
4113,,,,,169,,13,,,,,,,
4114,,,,,157,,1,,0,,,225,234,
4115,,,,,,,,,,,,,246,
4116,188,3,127,,169,,13,,16,,,59,0,
4117,119,7,250,1,188,,0,,,,,119,,
4118,,,,,206,,18,,,,,,,
4119,,,,,218,,30,,,,,,,
4120,,,,,,,,,0,,,30,186,
4121,,,,,206,,18,,,,,18,198,
4122,168,3,222,,188,,20,48,15,,,20,210,
4123,,,123,,169,,13,56,,,,237,222,
4124,8,4,213,0,157,,1,,,,,225,234,
4125,88,,,,,,,,13,,,,246,
4126,232,,,,169,,13,,,,,237,2,
4127,120,5,,,188,,0,,,,,0,150,
4128,168,3,222,1,,,20,48,15,,,20,178,
4129,,,123,,,,0,56,,,,0,,
4130,8,4,239,0,,,,,,,,,,
4131,88,,,,,,,,13,,,,,
4132,232,,,,,,,,,,,,,
4133,120,5,,,,,,,,,,,,
4134,119,7,127,,,,,57,16,,,119,0,
4135,238,14,250,1,,,,,,,,238,,
4138,,,,,,,,,0,,,0,114,
4140,188,3,127,0,,,,,16,,,59,0,
4141,119,7,250,1,,,,,,,,119,,
4144,,,,,,,,,0,,,0,178,
4146,,,222,,,,,,16,,,119,0,
4147,238,14,123,,,,,,,,,238,,
4148,,,239,0,,,,,,,,,,
4150,,,,,,,,,0,,,0,146,
4152,188,3,112,4,206,,16,41,16,15,,59,0,
4153,119,7,68,2,218,,30,57,,,,119,,
4154,,,128,,,,12,41,,,,,,
4155,,,208,,206,,13,,,,,,,
4156,,,212,,188,,0,57,0,14,,0,210,
4157,,,192,3,169,,13,,,13,,237,222,
4158,,,127,0,157,,1,,16,,,119,0,
4159,238,14,250,1,,,,,,,,238,,
4160,,,,,169,,13,,,,,,,
4161,,,,,188,,0,,,,,,,
4162,,,,,206,,18,,0,,,18,162,
4163,,,,,218,,30,,,,,30,174,
4164,168,3,222,,,,20,48,15,,,20,186,
4165,,,123,,206,,18,56,,,,18,198,
4166,8,4,239,0,188,,0,,,,,0,210,
4167,88,,,,169,,13,,13,,,237,222,
4168,232,,,,157,,1,,,,,225,234,
4169,120,5,,,,,,,,,,,246,
4170,188,3,84,,169,,13,57,16,,,59,0,
4171,119,7,82,1,188,,0,,,,,119,,
4172,,,,,206,,18,,,,,,,
4173,,,,,218,,30,,,,,,,
4174,,,,,,,,,0,,,30,186,
4175,,,,,206,,18,,,,,18,198,
4176,,,95,0,83,,0,,16,,,119,0,
4177,238,14,123,1,,,,,,,,238,,
4180,,,,,,,,,0,,,0,178,
4182,188,3,222,,,,,,16,,,59,0,
4183,119,7,123,,,,,,,,,119,,
4184,,,239,0,,,,,,,,,,
4186,,,,,,,,,0,,,0,82,
4188,168,3,127,,,,20,48,15,,,20,178,
4189,,,250,1,,,0,56,,,,0,,
4190,8,4,,,,,,,,,,,,
4191,88,,,,,,,,13,,,,,
4192,232,,,,,,,,,,,,,
4193,120,5,,,,,,,,,,,,
4194,49,4,95,0,,,,57,16,,,67,0,
4195,97,8,123,1,64,,13,,,,,134,,
4196,,,,,52,,1,,,,,,,
4198,,,,,64,,13,,0,,,237,2,
4199,,,,,83,,0,,,,,0,150,
4200,188,3,112,4,101,,16,41,16,15,,59,0,
4201,119,7,68,2,113,,30,57,,,,119,,
4202,,,128,,,,12,41,,,,,,
4203,,,208,,101,,13,,,,,,,
4204,,,212,,83,,0,57,0,14,,0,210,
4205,,,192,3,64,,13,,,13,,237,222,
4206,168,3,222,1,52,,20,48,15,,,20,234,
4207,,,123,,,,1,56,,,,225,246,
4208,8,4,239,0,64,,13,,,,,237,2,
4209,88,,,,83,,0,,13,,,0,150,
4210,232,,,,101,,18,,,,,18,162,
4211,120,5,,,113,,30,,,,,30,174,
4212,188,3,127,,,,,57,16,,,59,0,
4213,119,7,250,1,101,,18,,,,,119,,
4214,,,,,83,,0,,,,,,,
4215,,,,,64,,13,,,,,,,
4216,,,,,52,,1,,0,,,225,234,
4217,,,,,,,,,,,,,246,
4218,,,222,,64,,13,,16,,,119,0,
4219,238,14,123,,83,,0,,,,,238,,
